PID,id,Block,Type,Trial,Cue Time,Action,Action Time,Reward,Reward Time,RT,Spin Speed,Craving Rating,Mood Rating,pid_db
5c284ae48e845b0001fc40aa,291,1,other,9,1647966069.266,1,1647966069.95,1,1647966074.472,0.6840000152587891,slow,24.0,-1.0,4
5c284ae48e845b0001fc40aa,293,1,other,10,1647966079.093,1,1647966080.311,0,1647966083.33,1.2180001735687256,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,294,1,other,11,1647966084.365,0,1647966085.049,0,1647966088.068,0.6840000152587891,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,296,1,other,12,1647966089.103,1,1647966089.32,0,1647966093.841,0.2170000076293945,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,297,1,other,13,1647966094.875,1,1647966095.159,0,1647966098.179,0.2839999198913574,fast,25.0,22.0,4
5c284ae48e845b0001fc40aa,299,1,other,14,1647966103.868,0,1647966104.17,1,1647966108.689,0.3020000457763672,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,300,1,other,15,1647966109.725,0,1647966111.375,1,1647966114.395,1.6500000953674316,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,301,1,other,16,1647966115.429,1,1647966118.299,1,1647966121.319,2.870000123977661,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,305,1,other,17,1647966122.353,1,1647966124.472,0,1647966128.993,2.11899995803833,slow,23.0,26.0,4
5c284ae48e845b0001fc40aa,308,1,other,18,1647966149.747,0,1647966153.501,1,1647966158.022,3.753999948501587,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,312,1,other,19,1647966159.072,1,1647966162.676,0,1647966167.197,3.6040000915527344,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,314,1,other,20,1647966168.232,1,1647966172.086,0,1647966175.106,3.8539998531341553,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,315,1,other,21,1647966176.14,1,1647966176.891,1,1647966179.91,0.750999927520752,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,317,1,other,22,1647966180.945,1,1647966183.147,0,1647966187.668,2.202000141143799,slow,23.0,24.0,4
5c284ae48e845b0001fc40aa,319,1,other,23,1647966198.395,0,1647966199.963,1,1647966204.484,1.568000078201294,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,322,1,other,24,1647966205.536,0,1647966206.754,0,1647966211.275,1.2179999351501465,slow,22.0,-1.0,4
5c284ae48e845b0001fc40aa,324,1,other,25,1647966216.83,1,1647966220.184,1,1647966223.203,3.3540000915527344,fast,23.0,27.0,4
5c284ae48e845b0001fc40aa,326,1,other,26,1647966233.865,1,1647966237.034,1,1647966240.055,3.1689999103546143,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,328,1,other,27,1647966241.088,1,1647966243.724,1,1647966248.262,2.635999917984009,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,329,1,other,28,1647966249.296,0,1647966250.664,0,1647966255.185,1.368000030517578,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,332,1,other,29,1647966256.22,0,1647966256.837,1,1647966259.873,0.6169998645782471,fast,24.0,-1.0,4
5c284ae48e845b0001fc40aa,333,1,other,30,1647966265.679,0,1647966267.714,0,1647966272.236,2.0350000858306885,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,334,1,other,31,1647966273.287,0,1647966274.388,0,1647966277.407,1.1010000705718994,fast,22.0,24.0,4
5c284ae48e845b0001fc40aa,335,1,other,32,1647966285.183,1,1647966287.001,1,1647966291.522,1.8179998397827148,slow,24.0,-1.0,4
5c284ae48e845b0001fc40aa,336,1,other,33,1647966296.01,1,1647966297.245,1,1647966301.766,1.2349998950958252,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,337,1,other,34,1647966302.8,1,1647966305.336,1,1647966308.356,2.5360000133514404,fast,26.0,27.0,4
5c284ae48e845b0001fc40aa,338,1,other,35,1647966318.816,1,1647966321.07,1,1647966324.106,2.253999948501587,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,339,1,other,36,1647966325.158,1,1647966326.543,1,1647966331.029,1.3849999904632568,slow,50.0,-1.0,4
5c284ae48e845b0001fc40aa,342,1,other,37,1647966342.19,0,1647966343.241,1,1647966346.261,1.050999879837036,fast,27.0,-1.0,4
5c284ae48e845b0001fc40aa,345,1,other,38,1647966355.12,0,1647966360.542,1,1647966363.561,5.422000169754028,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,348,1,other,39,1647966364.598,0,1647966369.484,1,1647966373.988,4.885999917984009,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,352,1,other,40,1647966375.023,1,1647966383.698,1,1647966386.717,8.674999952316284,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,354,1,other,41,1647966387.752,1,1647966388.486,0,1647966391.505,0.7339999675750732,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,356,1,other,42,1647966392.54,1,1647966393.174,0,1647966397.695,0.6340000629425049,slow,24.0,24.0,4
5c284ae48e845b0001fc40aa,358,1,other,43,1647966405.903,0,1647966407.672,1,1647966410.691,1.7689998149871826,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,360,1,other,44,1647966411.726,0,1647966412.276,1,1647966416.797,0.5499999523162842,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,362,1,other,45,1647966417.832,1,1647966418.933,1,1647966423.455,1.1010000705718994,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,364,1,other,46,1647966424.505,1,1647966427.491,0,1647966430.511,2.985999822616577,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,367,1,other,47,1647966431.545,1,1647966433.948,0,1647966436.984,2.4029998779296875,fast,24.0,-1.0,4
5c284ae48e845b0001fc40aa,369,1,other,48,1647966441.505,0,1647966443.291,1,1647966447.812,1.785999774932861,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,372,1,other,49,1647966448.863,0,1647966450.265,0,1647966453.303,1.4020001888275146,fast,23.0,24.0,4
5c284ae48e845b0001fc40aa,375,1,other,50,1647966462.025,0,1647966469.166,0,1647966472.187,7.140999794006348,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,378,1,other,51,1647966473.22,0,1647966477.46,0,1647966481.997,4.240000009536743,slow,23.0,25.0,4
5c284ae48e845b0001fc40aa,382,1,other,52,1647966489.803,1,1647966491.355,1,1647966495.876,1.5520000457763672,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,392,1,other,53,1647966496.927,1,1647966523.27,0,1647966526.29,26.342999935150143,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,396,1,other,54,1647966527.341,1,1647966527.975,1,1647966532.496,0.6339998245239258,slow,24.0,25.0,4
5c284ae48e845b0001fc40aa,400,1,other,55,1647966540.755,0,1647966542.856,0,1647966545.876,2.1009998321533203,fast,24.0,-1.0,4
5c284ae48e845b0001fc40aa,403,1,other,56,1647966551.732,0,1647966553.383,1,1647966557.905,1.6509997844696045,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,406,1,other,57,1647966558.939,0,1647966563.961,0,1647966568.482,5.022000074386597,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,409,1,other,58,1647966569.517,1,1647966570.185,1,1647966573.203,0.6679999828338623,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,412,1,other,59,1647966574.255,1,1647966575.09,1,1647966578.109,0.8349997997283936,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,417,1,other,60,1647966579.143,1,1647966581.396,1,1647966585.917,2.253000020980835,slow,26.0,28.0,4
5c284ae48e845b0001fc40aa,426,2,money,1,1647966600.248,0,1647966614.096,1,1647966617.115,13.848000049591064,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,430,2,money,2,1647966618.182,0,1647966620.652,1,1647966623.671,2.470000028610229,fast,20.0,-1.0,4
5c284ae48e845b0001fc40aa,434,2,money,3,1647966628.593,0,1647966630.061,1,1647966634.582,1.4680001735687256,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,437,2,money,4,1647966635.617,0,1647966636.434,1,1647966640.972,0.8169999122619629,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,443,2,money,5,1647966642.023,0,1647966646.31,1,1647966649.329,4.286999940872192,fast,20.0,30.0,4
5c284ae48e845b0001fc40aa,446,2,money,6,1647966659.44,1,1647966660.257,0,1647966664.778,0.8169999122619629,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,449,2,money,7,1647966665.813,0,1647966666.864,1,1647966669.883,1.0510001182556152,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,452,2,money,8,1647966670.918,0,1647966671.535,1,1647966676.056,0.6170001029968262,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,457,2,money,9,1647966677.091,0,1647966677.892,1,1647966682.413,0.8009998798370361,slow,13.0,-1.0,4
5c284ae48e845b0001fc40aa,461,2,money,10,1647966687.434,0,1647966688.92,1,1647966691.939,1.4860000610351562,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,464,2,money,11,1647966692.973,0,1647966693.507,1,1647966696.527,0.5339999198913574,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,467,2,money,12,1647966697.562,0,1647966698.162,0,1647966702.684,0.5999999046325684,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,470,2,money,13,1647966703.735,1,1647966705.704,1,1647966708.723,1.969000101089477,fast,18.0,29.0,4
5c284ae48e845b0001fc40aa,474,2,money,14,1647966717.181,1,1647966717.699,1,1647966722.22,0.5179998874664307,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,476,2,money,15,1647966723.254,1,1647966723.805,0,1647966726.824,0.5510001182556152,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,478,2,money,16,1647966727.859,0,1647966728.493,0,1647966731.513,0.6340000629425049,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,484,2,money,17,1647966732.547,0,1647966732.8,0,1647966737.286,0.2530000209808349,slow,20.0,24.0,4
5c284ae48e845b0001fc40aa,486,2,money,18,1647966744.526,0,1647966744.942,0,1647966749.464,0.4159998893737793,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,489,2,money,19,1647966750.498,1,1647966752.066,0,1647966756.587,1.568000078201294,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,492,2,money,20,1647966757.622,1,1647966758.173,1,1647966761.193,0.5510001182556152,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,493,2,money,21,1647966762.243,1,1647966763.261,1,1647966766.281,1.0179998874664309,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,499,2,money,22,1647966767.316,1,1647966767.899,0,1647966772.42,0.5829999446868896,slow,21.0,25.0,4
5c284ae48e845b0001fc40aa,502,2,money,23,1647966780.812,0,1647966782.914,0,1647966787.436,2.101999998092652,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,508,2,money,24,1647966788.47,0,1647966788.712,0,1647966793.21,0.241999864578247,slow,24.0,-1.0,4
5c284ae48e845b0001fc40aa,514,2,money,25,1647966798.029,1,1647966799.281,0,1647966802.3,1.251999855041504,fast,24.0,22.0,4
5c284ae48e845b0001fc40aa,518,2,money,26,1647966812.21,0,1647966814.713,1,1647966817.733,2.503000020980835,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,522,2,money,27,1647966818.766,0,1647966821.286,1,1647966825.807,2.5199999809265137,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,527,2,money,28,1647966826.858,0,1647966830.445,0,1647966834.966,3.586999893188477,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,533,2,money,29,1647966836.0,1,1647966836.935,0,1647966839.955,0.934999942779541,fast,24.0,-1.0,4
5c284ae48e845b0001fc40aa,537,2,money,30,1647966844.442,1,1647966846.465,1,1647966850.982,2.0230000019073486,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,542,2,money,31,1647966852.033,1,1647966853.502,0,1647966856.523,1.4690001010894775,fast,25.0,24.0,4
5c284ae48e845b0001fc40aa,548,2,money,32,1647966865.079,0,1647966866.281,1,1647966870.802,1.2019999027252195,slow,23.0,-1.0,4
5c284ae48e845b0001fc40aa,550,2,money,33,1647966885.066,0,1647966886.401,1,1647966890.922,1.3350000381469729,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,556,2,money,34,1647966891.957,0,1647966893.642,1,1647966896.661,1.684999942779541,fast,23.0,27.0,4
5c284ae48e845b0001fc40aa,560,2,money,35,1647966910.358,0,1647966914.847,1,1647966917.866,4.488999843597412,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,566,2,money,36,1647966918.917,0,1647966919.651,0,1647966924.172,0.7339999675750732,slow,50.0,-1.0,4
5c284ae48e845b0001fc40aa,571,2,money,37,1647966930.479,0,1647966933.398,0,1647966936.418,2.9189999103546143,fast,23.0,-1.0,4
5c284ae48e845b0001fc40aa,574,2,money,38,1647966941.489,1,1647966942.857,1,1647966945.877,1.368000030517578,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,578,2,money,39,1647966946.928,1,1647966949.53,1,1647966954.052,2.601999998092652,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,580,2,money,40,1647966955.086,1,1647966957.238,0,1647966960.258,2.1519999504089355,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,584,2,money,41,1647966961.292,1,1647966962.31,1,1647966965.33,1.0179998874664309,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,597,2,money,42,1647966966.381,1,1647966969.284,1,1647966973.822,2.9029998779296875,slow,23.0,25.0,4
5c284ae48e845b0001fc40aa,600,2,money,43,1647967003.351,1,1647967005.921,1,1647967008.94,2.569999933242798,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,604,2,money,44,1647967009.991,1,1647967011.176,1,1647967015.697,1.18500018119812,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,607,2,money,45,1647967016.732,0,1647967017.486,0,1647967022.039,0.7539999485015869,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,609,2,money,46,1647967023.073,0,1647967023.405,0,1647967026.425,0.3320000171661377,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,612,2,money,47,1647967027.46,1,1647967028.009,1,1647967031.029,0.5490000247955322,fast,25.0,-1.0,4
5c284ae48e845b0001fc40aa,615,2,money,48,1647967036.051,1,1647967036.885,1,1647967041.406,0.8339998722076416,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,620,2,money,49,1647967042.46,1,1647967045.444,1,1647967048.463,2.983999967575073,fast,23.0,28.0,4
5c284ae48e845b0001fc40aa,622,2,money,50,1647967056.955,1,1647967058.591,0,1647967061.611,1.636000156402588,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,627,2,money,51,1647967062.646,0,1647967063.829,1,1647967068.35,1.183000087738037,slow,24.0,25.0,4
5c284ae48e845b0001fc40aa,630,2,money,52,1647967076.675,0,1647967079.177,0,1647967083.682,2.502000093460083,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,632,2,money,53,1647967084.719,1,1647967085.067,1,1647967088.087,0.3479998111724853,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,637,2,money,54,1647967089.121,1,1647967090.005,0,1647967094.526,0.8840000629425049,slow,22.0,25.0,4
5c284ae48e845b0001fc40aa,645,2,money,55,1647967103.735,0,1647967105.237,1,1647967108.256,1.502000093460083,fast,23.0,-1.0,4
5c284ae48e845b0001fc40aa,649,2,money,56,1647967115.197,0,1647967116.565,1,1647967121.086,1.368000030517578,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,652,2,money,57,1647967122.12,0,1647967123.138,1,1647967127.659,1.0180001258850098,slow,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,657,2,money,58,1647967128.694,0,1647967129.627,0,1647967132.647,0.9330000877380372,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,661,2,money,59,1647967133.681,1,1647967134.766,0,1647967137.785,1.0850000381469729,fast,-1.0,-1.0,4
5c284ae48e845b0001fc40aa,668,2,money,60,1647967138.82,1,1647967139.938,0,1647967144.461,1.118000030517578,slow,24.0,22.0,4
5bfadc1846911f0001d7d1eb,285,0,practice,1,1647966045.452,1,1647966048.488,0,1647966051.508,3.0360000133514404,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,288,0,practice,2,1647966052.542,1,1647966053.96,0,1647966056.98,1.4179999828338623,fast,32.0,-1.0,5
5bfadc1846911f0001d7d1eb,290,0,practice,3,1647966063.419,1,1647966064.637,1,1647966069.158,1.2180001735687256,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,292,0,practice,4,1647966070.193,1,1647966072.562,0,1647966077.083,2.36899995803833,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,295,0,practice,5,1647966078.117,1,1647966078.167,0,1647966081.187,0.0499999523162841,fast,32.0,14.0,5
5bfadc1846911f0001d7d1eb,298,1,money,1,1647966100.323,1,1647966101.808,0,1647966104.827,1.4850001335144043,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,302,1,money,2,1647966105.862,1,1647966108.131,0,1647966111.184,2.2690000534057617,fast,37.0,-1.0,5
5bfadc1846911f0001d7d1eb,303,1,money,3,1647966121.711,1,1647966122.879,0,1647966127.4,1.1679999828338623,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,304,1,money,4,1647966128.434,0,1647966130.47,0,1647966135.024,2.0360000133514404,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,306,1,money,5,1647966136.058,0,1647966136.709,1,1647966139.729,0.6510000228881836,fast,33.0,16.0,5
5bfadc1846911f0001d7d1eb,307,1,money,6,1647966148.337,1,1647966149.622,0,1647966154.143,1.2850000858306885,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,310,1,money,7,1647966155.177,1,1647966156.279,0,1647966159.298,1.1019999980926514,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,313,1,money,8,1647966160.333,0,1647966161.501,1,1647966166.055,1.1679999828338623,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,316,1,money,9,1647966167.089,0,1647966182.005,1,1647966186.576,14.916000127792358,slow,38.0,-1.0,5
5bfadc1846911f0001d7d1eb,318,1,money,10,1647966191.931,0,1647966193.149,1,1647966196.169,1.2179999351501465,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,320,1,money,11,1647966197.203,0,1647966200.657,1,1647966203.71,3.4539999961853027,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,321,1,money,12,1647966204.744,0,1647966209.116,1,1647966213.67,4.371999979019165,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,340,1,money,13,1647966214.721,0,1647966273.097,0,1647966276.132,58.37599992752075,fast,34.0,28.0,5
5bfadc1846911f0001d7d1eb,341,1,money,14,1647966342.115,1,1647966343.683,1,1647966348.238,1.568000078201294,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,343,1,money,15,1647966349.288,1,1647966353.676,1,1647966356.713,4.388000011444092,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,346,1,money,16,1647966357.747,0,1647966359.183,1,1647966362.218,1.436000108718872,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,349,1,money,17,1647966363.253,0,1647966363.62,0,1647966368.174,0.366999864578247,slow,35.0,31.0,5
5bfadc1846911f0001d7d1eb,351,1,money,18,1647966377.434,0,1647966379.402,0,1647966383.924,1.9679999351501465,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,355,1,money,19,1647966384.958,0,1647966387.177,0,1647966391.698,2.219000101089477,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,359,1,money,20,1647966392.733,0,1647966410.0,0,1647966413.053,17.26699995994568,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,365,1,money,21,1647966414.087,0,1647966432.339,0,1647966435.358,18.252000093460083,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,371,1,money,22,1647966436.395,0,1647966438.328,0,1647966442.849,1.933000087738037,slow,32.0,34.0,5
5bfadc1846911f0001d7d1eb,376,1,money,23,1647966457.463,0,1647966473.012,0,1647966477.534,15.549000024795532,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,381,1,money,24,1647966478.568,0,1647966485.742,0,1647966490.263,7.174000024795532,slow,29.0,-1.0,5
5bfadc1846911f0001d7d1eb,386,1,money,25,1647966494.2,0,1647966494.667,0,1647966497.687,0.4670000076293945,fast,42.0,11.0,5
5bfadc1846911f0001d7d1eb,387,1,money,26,1647966507.497,1,1647966508.732,1,1647966511.752,1.2350001335144043,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,391,1,money,27,1647966512.786,1,1647966517.391,0,1647966522.846,4.605000019073486,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,402,1,money,28,1647966523.914,1,1647966551.475,0,1647966555.996,27.560999870300293,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,407,1,money,29,1647966557.03,0,1647966558.148,1,1647966561.167,1.118000030517578,fast,35.0,-1.0,5
5bfadc1846911f0001d7d1eb,411,1,money,30,1647966568.858,0,1647966570.059,1,1647966574.581,1.2009999752044678,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,421,1,money,31,1647966575.615,0,1647966582.872,1,1647966585.925,7.256999969482422,fast,36.0,20.0,5
5bfadc1846911f0001d7d1eb,425,1,money,32,1647966602.659,0,1647966603.743,1,1647966608.265,1.0840001106262207,slow,39.0,-1.0,5
5bfadc1846911f0001d7d1eb,427,1,money,33,1647966612.285,1,1647966613.169,0,1647966617.707,0.8839998245239258,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,435,1,money,34,1647966618.742,1,1647966619.159,0,1647966622.178,0.4169998168945312,fast,35.0,18.0,5
5bfadc1846911f0001d7d1eb,436,1,money,35,1647966633.74,1,1647966634.958,1,1647966637.978,1.2179999351501465,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,447,1,money,36,1647966639.012,1,1647966641.615,0,1647966646.136,2.6029999256134038,slow,50.0,-1.0,5
5bfadc1846911f0001d7d1eb,453,1,money,37,1647966665.055,1,1647966665.989,1,1647966669.009,0.9340000152587892,fast,43.0,-1.0,5
5bfadc1846911f0001d7d1eb,455,1,money,38,1647966675.833,1,1647966676.517,1,1647966679.536,0.6840000152587891,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,459,1,money,39,1647966680.587,0,1647966682.706,0,1647966687.228,2.119000196456909,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,462,1,money,40,1647966688.262,0,1647966688.529,0,1647966691.548,0.2669999599456787,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,465,1,money,41,1647966692.599,0,1647966693.517,1,1647966696.553,0.9179999828338624,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,471,1,money,42,1647966697.605,0,1647966702.51,0,1647966707.114,4.9049999713897705,slow,41.0,16.0,5
5bfadc1846911f0001d7d1eb,475,1,money,43,1647966718.576,1,1647966719.343,1,1647966722.363,0.7669999599456787,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,477,1,money,44,1647966723.397,1,1647966724.081,1,1647966728.602,0.6840000152587891,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,481,1,money,45,1647966729.636,0,1647966730.471,0,1647966734.992,0.8350000381469727,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,483,1,money,46,1647966736.026,0,1647966737.511,0,1647966740.53,1.4849998950958252,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,487,1,money,47,1647966741.565,0,1647966741.698,0,1647966744.718,0.1329998970031738,fast,32.0,-1.0,5
5bfadc1846911f0001d7d1eb,490,1,money,48,1647966749.556,0,1647966750.79,0,1647966755.312,1.2339999675750732,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,496,1,money,49,1647966756.346,0,1647966757.297,0,1647966760.317,0.9509999752044678,fast,29.0,7.0,5
5bfadc1846911f0001d7d1eb,497,1,money,50,1647966770.861,0,1647966771.745,0,1647966774.764,0.8839998245239258,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,505,1,money,51,1647966775.799,1,1647966776.199,0,1647966780.721,0.3999998569488525,slow,32.0,5.0,5
5bfadc1846911f0001d7d1eb,509,1,money,52,1647966789.946,0,1647966790.831,1,1647966795.352,0.8849999904632568,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,511,1,money,53,1647966796.386,0,1647966796.503,1,1647966799.523,0.1170001029968261,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,516,1,money,54,1647966800.557,0,1647966800.707,1,1647966805.229,0.1500000953674316,slow,45.0,30.0,5
5bfadc1846911f0001d7d1eb,521,1,money,55,1647966814.905,0,1647966815.622,1,1647966818.642,0.7170000076293945,fast,40.0,-1.0,5
5bfadc1846911f0001d7d1eb,525,1,money,56,1647966823.196,0,1647966823.58,1,1647966828.102,0.3839998245239258,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,529,1,money,57,1647966829.136,0,1647966829.253,1,1647966833.774,0.1170001029968261,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,532,1,money,58,1647966834.808,0,1647966835.542,1,1647966838.562,0.7339999675750732,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,535,1,money,59,1647966839.596,0,1647966840.264,0,1647966843.283,0.6679999828338623,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,541,1,money,60,1647966844.318,1,1647966845.619,0,1647966850.14,1.300999879837036,slow,38.0,26.0,5
5bfadc1846911f0001d7d1eb,546,2,other,1,1647966872.229,1,1647966873.38,0,1647966876.4,1.1510000228881836,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,549,2,other,2,1647966877.434,0,1647966878.018,0,1647966881.038,0.5839998722076416,fast,43.0,-1.0,5
5bfadc1846911f0001d7d1eb,551,2,other,3,1647966886.26,1,1647966887.06,1,1647966891.582,0.7999999523162842,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,553,2,other,4,1647966892.616,1,1647966893.0,1,1647966897.521,0.3840000629425049,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,555,2,other,5,1647966898.555,1,1647966898.705,1,1647966901.725,0.1499998569488525,fast,45.0,35.0,5
5bfadc1846911f0001d7d1eb,559,2,other,6,1647966908.532,1,1647966909.349,1,1647966913.871,0.8169999122619629,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,561,2,other,7,1647966914.908,1,1647966915.105,1,1647966918.125,0.1970000267028808,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,563,2,other,8,1647966919.16,1,1647966919.477,1,1647966923.998,0.3169999122619629,slow,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,568,2,other,9,1647966925.032,1,1647966925.416,1,1647966929.937,0.3839998245239258,slow,50.0,-1.0,5
5bfadc1846911f0001d7d1eb,570,2,other,10,1647966934.475,1,1647966934.51,1,1647966937.528,0.0350000858306884,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,572,2,other,11,1647966938.562,1,1647966938.712,1,1647966941.732,0.1499998569488525,fast,-1.0,-1.0,5
5bfadc1846911f0001d7d1eb,576,2,other,12,1647966942.767,1,1647966942.9,0,1647966947.421,0.1330001354217529,slow,-1.0,-1.0,5
