pid,id,block,block_type,trial_num,cue_time,action,action_time,reward,reward_time,rt,spinspeed,craving_rating,mood_rating,pid_db
5e64876fa46cc2204f34e98a,3521,2,other,43,1648126532.629,1,1648126534.233,0,1648126537.256,1.6040000915527344,fast,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3522,2,other,44,1648126538.292,0,1648126538.825,1,1648126543.353,0.5329999923706055,slow,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3523,2,other,45,1648126544.387,0,1648126545.09,1,1648126549.616,0.7029998302459717,slow,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3524,2,other,46,1648126550.65,0,1648126553.139,1,1648126556.163,2.488999843597412,fast,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3525,2,other,47,1648126557.215,0,1648126557.999,1,1648126561.024,0.7840001583099365,fast,33.0,-1.0,29
5e64876fa46cc2204f34e98a,3526,2,other,48,1648126568.188,1,1648126571.077,1,1648126575.604,2.8889999389648438,slow,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3527,2,other,49,1648126576.64,1,1648126577.157,1,1648126580.18,0.5169999599456787,fast,33.0,44.0,29
5e64876fa46cc2204f34e98a,3528,2,other,50,1648126591.955,1,1648126593.091,1,1648126596.114,1.136000156402588,fast,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3529,2,other,51,1648126597.149,1,1648126599.237,1,1648126603.813,2.0880000591278076,slow,36.0,47.0,29
5e64876fa46cc2204f34e98a,3530,2,other,52,1648126625.292,1,1648126628.081,0,1648126632.608,2.7890000343322754,slow,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3531,2,other,53,1648126633.643,1,1648126635.632,1,1648126638.654,1.9890000820159912,fast,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3532,2,other,54,1648126639.707,1,1648126640.474,1,1648126644.984,0.7669999599456787,slow,34.0,43.0,29
5e64876fa46cc2204f34e98a,3533,2,other,55,1648126654.621,1,1648126655.255,1,1648126658.279,0.6340000629425049,fast,35.0,-1.0,29
5e64876fa46cc2204f34e98a,3534,2,other,56,1648126664.709,1,1648126670.605,1,1648126675.13,5.895999908447266,slow,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3535,2,other,57,1648126676.167,1,1648126676.901,1,1648126681.412,0.7339999675750732,slow,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3536,2,other,58,1648126682.462,1,1648126684.317,1,1648126687.341,1.8550000190734863,fast,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3537,2,other,59,1648126688.375,1,1648126690.046,0,1648126693.069,1.6710000038146973,fast,-1.0,-1.0,29
5e64876fa46cc2204f34e98a,3538,2,other,60,1648126694.121,1,1648126695.139,1,1648126699.649,1.0179998874664307,slow,33.0,42.0,29
61083562ab4a86a37f0807a8,3580,0,practice,1,1648129473.359,1,1648129473.908,0,1648129476.934,0.5490000247955322,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3581,0,practice,2,1648129477.982,0,1648129478.913,0,1648129481.94,0.9309999942779541,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3582,0,practice,3,1648129486.514,1,1648129487.245,1,1648129491.769,0.7309999465942383,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3583,0,practice,4,1648129492.817,0,1648129493.915,1,1648129498.438,1.0980000495910645,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3584,0,practice,5,1648129499.486,1,1648129515.768,0,1648129518.795,16.281999826431274,fast,0.0,43.0,31
61083562ab4a86a37f0807a8,3585,1,other,1,1648129537.569,1,1648129558.225,1,1648129561.252,20.655999898910522,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3586,1,other,2,1648129562.3,0,1648129569.019,0,1648129572.046,6.7190001010894775,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3587,1,other,3,1648129580.145,1,1648129580.81,1,1648129585.534,0.6649999618530273,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3588,1,other,4,1648129586.565,0,1648129589.043,0,1648129593.566,2.4779999256134033,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3589,1,other,5,1648129594.614,1,1648129597.658,1,1648129600.684,3.0439999103546143,fast,0.0,40.0,31
61083562ab4a86a37f0807a8,3590,1,other,6,1648129609.566,1,1648129610.264,0,1648129614.788,0.6979999542236328,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3591,1,other,7,1648129615.836,0,1648129617.549,0,1648129620.575,1.7130000591278076,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3592,1,other,8,1648129621.623,1,1648129623.735,0,1648129628.259,2.111999988555908,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3593,1,other,9,1648129629.307,0,1648129631.07,0,1648129635.593,1.7630000114440918,slow,0.0,-1.0,31
61083562ab4a86a37f0807a8,3594,1,other,10,1648129641.162,1,1648129641.827,1,1648129644.854,0.6649999618530273,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3595,1,other,11,1648129645.902,1,1648129647.682,1,1648129650.708,1.7799999713897705,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3596,1,other,12,1648129651.756,1,1648129653.269,1,1648129657.793,1.5130000114440918,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3597,1,other,13,1648129658.842,1,1648129660.72,0,1648129663.747,1.878000020980835,fast,0.0,40.0,31
61083562ab4a86a37f0807a8,3598,1,other,14,1648129672.579,1,1648129673.61,1,1648129678.133,1.0309998989105225,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3599,1,other,15,1648129679.181,0,1648129681.027,1,1648129684.054,1.8459999561309814,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3600,1,other,16,1648129685.102,1,1648129687.048,1,1648129690.075,1.946000099182129,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3601,1,other,17,1648129691.122,0,1648129693.368,0,1648129697.891,2.246000051498413,slow,0.0,41.0,31
61083562ab4a86a37f0807a8,3602,1,other,18,1648129706.312,1,1648129706.761,1,1648129711.285,0.44899988174438477,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3603,1,other,19,1648129712.333,1,1648129716.008,0,1648129720.532,3.674999952316284,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3604,1,other,20,1648129721.58,1,1648129723.426,0,1648129726.453,1.8460001945495605,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3605,1,other,21,1648129727.5,1,1648129729.363,0,1648129732.39,1.8629999160766602,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3606,1,other,22,1648129733.438,1,1648129735.167,0,1648129739.691,1.7290000915527344,slow,0.0,43.0,31
61083562ab4a86a37f0807a8,3607,1,other,23,1648129747.874,0,1648129748.472,1,1648129752.996,0.5979998111724854,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3608,1,other,24,1648129754.044,0,1648129756.356,1,1648129760.874,2.312000036239624,slow,0.0,-1.0,31
61083562ab4a86a37f0807a8,3609,1,other,25,1648129766.728,1,1648129767.46,0,1648129770.487,0.7320001125335693,fast,0.0,41.0,31
61083562ab4a86a37f0807a8,3610,1,other,26,1648129780.0,1,1648129780.465,1,1648129783.492,0.4649999141693115,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3611,1,other,27,1648129784.54,1,1648129787.134,1,1648129791.658,2.5940001010894775,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3612,1,other,28,1648129792.707,1,1648129795.051,0,1648129799.575,2.3440001010894775,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3613,1,other,29,1648129800.622,0,1648129802.518,1,1648129805.545,1.8959999084472656,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3614,1,other,30,1648129811.433,1,1648129812.314,0,1648129816.838,0.8809998035430908,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3615,1,other,31,1648129817.886,1,1648129823.008,1,1648129826.035,5.121999979019165,fast,0.0,40.0,31
61083562ab4a86a37f0807a8,3616,1,other,32,1648129835.482,1,1648129836.047,1,1648129840.571,0.5649998188018799,slow,0.0,-1.0,31
61083562ab4a86a37f0807a8,3617,1,other,33,1648129845.71,1,1648129846.891,1,1648129851.415,1.180999994277954,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3618,1,other,34,1648129852.462,1,1648129854.608,1,1648129857.635,2.1460001468658447,fast,0.0,42.0,31
61083562ab4a86a37f0807a8,3619,1,other,35,1648129865.917,1,1648129866.715,1,1648129869.742,0.7979998588562012,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3620,1,other,36,1648129870.79,1,1648129873.202,1,1648129877.725,2.4119999408721924,slow,50.0,-1.0,31
61083562ab4a86a37f0807a8,3621,1,other,37,1648129884.06,1,1648129884.808,1,1648129887.835,0.7480001449584961,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3622,1,other,38,1648129893.473,1,1648129894.105,0,1648129897.132,0.6319999694824219,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3623,1,other,39,1648129898.18,0,1648129899.144,0,1648129903.668,0.9639999866485596,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3624,1,other,40,1648129904.716,0,1648129904.982,1,1648129908.009,0.26600003242492676,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3625,1,other,41,1648129909.057,0,1648129910.953,1,1648129913.98,1.8960001468658447,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3626,1,other,42,1648129915.027,1,1648129916.807,0,1648129921.331,1.7799999713897705,slow,0.0,43.0,31
61083562ab4a86a37f0807a8,3627,1,other,43,1648129928.898,1,1648129930.378,0,1648129933.405,1.4800000190734863,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3628,1,other,44,1648129934.452,1,1648129935.55,0,1648129940.073,1.0980000495910645,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3629,1,other,45,1648129941.121,1,1648129942.717,0,1648129947.241,1.5959999561309814,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3630,1,other,46,1648129948.289,1,1648129950.168,0,1648129953.195,1.878999948501587,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3631,1,other,47,1648129954.243,1,1648129955.258,0,1648129958.284,1.0149998664855957,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3632,1,other,48,1648129963.34,0,1648129964.139,1,1648129968.662,0.7990000247955322,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3633,1,other,49,1648129969.71,0,1648129971.689,0,1648129974.716,1.9789998531341553,fast,0.0,40.0,31
61083562ab4a86a37f0807a8,3634,1,other,50,1648129983.83,1,1648129985.743,1,1648129988.769,1.9130001068115234,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3635,1,other,51,1648129989.817,1,1648129991.713,0,1648129996.237,1.8960001468658447,slow,0.0,42.0,31
61083562ab4a86a37f0807a8,3636,1,other,52,1648130003.339,1,1648130005.85,1,1648130010.374,2.510999917984009,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3637,1,other,53,1648130011.422,1,1648130013.135,1,1648130016.162,1.7130000591278076,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3638,1,other,54,1648130017.209,1,1648130018.789,0,1648130023.313,1.5799999237060547,slow,0.0,42.0,31
61083562ab4a86a37f0807a8,3639,1,other,55,1648130030.049,1,1648130031.629,1,1648130034.655,1.5799999237060547,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3640,1,other,56,1648130040.078,1,1648130040.726,1,1648130045.25,0.6480000019073486,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3641,1,other,57,1648130046.297,1,1648130051.486,1,1648130056.01,5.189000129699707,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3642,1,other,58,1648130057.058,1,1648130057.59,1,1648130060.623,0.5319998264312744,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3643,1,other,59,1648130061.671,1,1648130063.583,0,1648130066.61,1.9119999408721924,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3644,1,other,60,1648130067.658,1,1648130068.357,1,1648130072.88,0.6990001201629639,slow,0.0,40.0,31
61083562ab4a86a37f0807a8,3645,2,money,1,1648130085.453,1,1648130086.301,0,1648130089.328,0.8480000495910645,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3646,2,money,2,1648130090.376,1,1648130091.391,1,1648130094.418,1.0150001049041748,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3647,2,money,3,1648130101.602,1,1648130102.317,0,1648130106.841,0.7149999141693115,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3648,2,money,4,1648130107.889,0,1648130108.621,1,1648130113.144,0.7320001125335693,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3649,2,money,5,1648130114.192,0,1648130116.471,1,1648130119.497,2.2790000438690186,fast,0.0,41.0,31
61083562ab4a86a37f0807a8,3650,2,money,6,1648130127.826,0,1648130128.292,1,1648130132.815,0.4660000801086426,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3651,2,money,7,1648130133.863,0,1648130135.776,1,1648130138.803,1.9130001068115234,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3652,2,money,8,1648130139.85,0,1648130141.53,1,1648130146.054,1.6800000667572021,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3653,2,money,9,1648130147.102,0,1648130149.18,1,1648130153.704,2.078000068664551,slow,0.0,-1.0,31
61083562ab4a86a37f0807a8,3654,2,money,10,1648130159.026,0,1648130159.675,0,1648130162.702,0.6489999294281006,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3655,2,money,11,1648130163.749,0,1648130164.215,1,1648130167.242,0.4659998416900635,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3656,2,money,12,1648130168.29,0,1648130170.385,1,1648130174.909,2.0950000286102295,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3657,2,money,13,1648130175.957,0,1648130176.472,1,1648130179.499,0.5149998664855957,fast,0.0,42.0,31
61083562ab4a86a37f0807a8,3658,2,money,14,1648130186.88,0,1648130188.543,0,1648130193.067,1.6629998683929443,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3659,2,money,15,1648130194.115,0,1648130194.514,1,1648130197.541,0.3989999294281006,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3660,2,money,16,1648130198.589,0,1648130200.518,0,1648130203.544,1.928999900817871,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3661,2,money,17,1648130204.592,0,1648130205.008,1,1648130209.532,0.4159998893737793,slow,0.0,40.0,31
61083562ab4a86a37f0807a8,3662,2,money,18,1648130217.564,0,1648130218.047,0,1648130222.571,0.4830000400543213,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3663,2,money,19,1648130223.618,0,1648130223.968,0,1648130228.491,0.34999990463256836,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3664,2,money,20,1648130229.539,1,1648130231.102,1,1648130234.129,1.562999963760376,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3665,2,money,21,1648130235.177,1,1648130235.66,0,1648130238.686,0.4830000400543213,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3666,2,money,22,1648130239.74,0,1648130241.553,1,1648130246.077,1.812999963760376,slow,0.0,40.0,31
61083562ab4a86a37f0807a8,3667,2,money,23,1648130253.661,0,1648130258.816,0,1648130263.34,5.1549999713897705,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3668,2,money,24,1648130264.388,0,1648130264.77,0,1648130269.294,0.3819999694824219,slow,0.0,-1.0,31
61083562ab4a86a37f0807a8,3669,2,money,25,1648130274.483,0,1648130275.115,1,1648130278.142,0.6319999694824219,fast,0.0,41.0,31
61083562ab4a86a37f0807a8,3670,2,money,26,1648130286.341,0,1648130288.57,0,1648130291.596,2.2289998531341553,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3671,2,money,27,1648130292.644,0,1648130293.06,1,1648130297.584,0.4159998893737793,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3672,2,money,28,1648130298.632,0,1648130302.159,0,1648130306.683,3.5269999504089355,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3673,2,money,29,1648130307.73,0,1648130308.08,0,1648130311.107,0.34999990463256836,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3674,2,money,30,1648130317.044,0,1648130317.809,1,1648130322.333,0.7650001049041748,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3675,2,money,31,1648130323.38,0,1648130323.746,1,1648130326.773,0.3659999370574951,fast,0.0,41.0,31
61083562ab4a86a37f0807a8,3676,2,money,32,1648130334.889,0,1648130335.421,1,1648130339.945,0.5320000648498535,slow,0.0,-1.0,31
61083562ab4a86a37f0807a8,3677,2,money,33,1648130344.336,0,1648130345.018,1,1648130349.541,0.681999921798706,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3678,2,money,34,1648130350.573,0,1648130352.685,1,1648130355.712,2.111999988555908,fast,0.0,41.0,31
61083562ab4a86a37f0807a8,3679,2,money,35,1648130365.201,0,1648130365.7,1,1648130368.727,0.49900007247924805,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3680,2,money,36,1648130369.777,0,1648130370.706,0,1648130375.23,0.9290001392364502,slow,50.0,-1.0,31
61083562ab4a86a37f0807a8,3681,2,money,37,1648130381.184,0,1648130381.965,0,1648130384.992,0.7809998989105225,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3682,2,money,38,1648130389.316,0,1648130389.849,0,1648130392.876,0.5329999923706055,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3683,2,money,39,1648130393.923,0,1648130395.354,0,1648130399.877,1.430999994277954,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3684,2,money,40,1648130400.925,0,1648130401.158,0,1648130404.185,0.2330000400543213,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3685,2,money,41,1648130405.232,0,1648130406.164,0,1648130409.191,0.931999921798706,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3686,2,money,42,1648130410.238,0,1648130411.752,0,1648130416.276,1.5140001773834229,slow,0.0,42.0,31
61083562ab4a86a37f0807a8,3687,2,money,43,1648130423.094,0,1648130423.576,1,1648130426.603,0.48199987411499023,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3688,2,money,44,1648130427.651,0,1648130429.614,0,1648130434.137,1.9630000591278076,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3689,2,money,45,1648130435.185,0,1648130435.767,0,1648130440.291,0.5820000171661377,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3690,2,money,46,1648130441.339,0,1648130443.218,0,1648130446.245,1.878999948501587,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3691,2,money,47,1648130447.292,1,1648130447.775,1,1648130450.802,0.4830000400543213,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3692,2,money,48,1648130456.107,1,1648130456.889,1,1648130461.412,0.7819998264312744,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3693,2,money,49,1648130462.46,1,1648130464.773,0,1648130467.799,2.312999963760376,fast,0.0,42.0,31
61083562ab4a86a37f0807a8,3694,2,money,50,1648130475.898,1,1648130476.879,0,1648130479.912,0.9809999465942383,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3695,2,money,51,1648130480.96,1,1648130481.342,0,1648130485.866,0.3819999694824219,slow,0.0,40.0,31
61083562ab4a86a37f0807a8,3696,2,money,52,1648130493.433,0,1648130494.148,0,1648130498.672,0.7149999141693115,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3697,2,money,53,1648130499.72,0,1648130500.152,1,1648130503.179,0.43199992179870605,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3698,2,money,54,1648130504.227,0,1648130506.272,1,1648130510.796,2.0450000762939453,slow,0.0,40.0,31
61083562ab4a86a37f0807a8,3699,2,money,55,1648130520.692,0,1648130521.407,1,1648130524.434,0.7150001525878906,fast,0.0,-1.0,31
61083562ab4a86a37f0807a8,3700,2,money,56,1648130528.725,0,1648130529.34,1,1648130533.864,0.6150000095367432,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3701,2,money,57,1648130534.911,0,1648130536.94,0,1648130541.465,2.0290000438690186,slow,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3702,2,money,58,1648130542.512,0,1648130543.178,1,1648130546.205,0.6659998893737793,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3703,2,money,59,1648130547.252,0,1648130548.233,1,1648130551.261,0.9809999465942383,fast,-1.0,-1.0,31
61083562ab4a86a37f0807a8,3704,2,money,60,1648130552.308,0,1648130554.071,1,1648130558.595,1.7630000114440918,slow,0.0,41.0,31
6112dba8e2eb90519a46e6cf,3705,0,practice,1,1648135085.817,1,1648135086.416,1,1648135089.45,0.5989999771118164,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3706,0,practice,2,1648135090.483,1,1648135090.515,1,1648135093.55,0.032000064849853516,fast,7.0,-1.0,32
6112dba8e2eb90519a46e6cf,3707,0,practice,3,1648135100.083,1,1648135101.15,1,1648135105.667,1.067000150680542,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3708,0,practice,4,1648135106.7,1,1648135107.267,1,1648135111.8,0.5669999122619629,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3709,0,practice,5,1648135112.833,1,1648135113.333,1,1648135116.367,0.5,fast,8.0,38.0,32
6112dba8e2eb90519a46e6cf,3710,1,money,1,1648135128.333,0,1648135129.049,0,1648135132.067,0.7160000801086426,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3711,1,money,2,1648135133.099,1,1648135133.35,1,1648135136.383,0.25099992752075195,fast,4.0,-1.0,32
6112dba8e2eb90519a46e6cf,3712,1,money,3,1648135141.583,1,1648135142.283,0,1648135146.8,0.7000000476837158,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3713,1,money,4,1648135147.849,0,1648135148.333,1,1648135152.867,0.48399996757507324,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3714,1,money,5,1648135153.9,0,1648135154.4,0,1648135157.433,0.5,fast,7.0,37.0,32
6112dba8e2eb90519a46e6cf,3715,1,money,6,1648135166.033,1,1648135166.633,1,1648135171.15,0.5999999046325684,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3716,1,money,7,1648135172.183,1,1648135172.334,1,1648135175.35,0.1510000228881836,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3717,1,money,8,1648135176.4,1,1648135176.533,1,1648135181.05,0.13299989700317383,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3718,1,money,9,1648135182.1,1,1648135182.5,1,1648135187.017,0.40000009536743164,slow,10.0,-1.0,32
6112dba8e2eb90519a46e6cf,3719,1,money,10,1648135191.783,1,1648135192.5,1,1648135195.533,0.7170000076293945,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3720,1,money,11,1648135196.583,1,1648135196.967,1,1648135200.0,0.3840000629425049,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3721,1,money,12,1648135201.05,1,1648135201.15,1,1648135205.667,0.10000014305114746,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3722,1,money,13,1648135206.7,1,1648135207.217,0,1648135210.25,0.5169999599456787,fast,4.0,2.0,32
6112dba8e2eb90519a46e6cf,3723,1,money,14,1648135221.05,0,1648135221.7,1,1648135226.234,0.6500000953674316,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3724,1,money,15,1648135227.267,1,1648135227.316,1,1648135230.35,0.04900002479553223,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3725,1,money,16,1648135231.4,1,1648135231.683,0,1648135234.7,0.28299999237060547,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3726,1,money,17,1648135235.75,1,1648135236.35,0,1648135240.867,0.5999999046325684,slow,6.0,42.0,32
6112dba8e2eb90519a46e6cf,3727,1,money,18,1648135250.3,1,1648135250.633,0,1648135255.15,0.33299994468688965,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3728,1,money,19,1648135256.183,0,1648135256.55,1,1648135261.083,0.36699986457824707,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3729,1,money,20,1648135262.117,0,1648135262.383,1,1648135265.4,0.26599979400634766,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3730,1,money,21,1648135266.45,0,1648135267.383,1,1648135270.399,0.932999849319458,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3731,1,money,22,1648135271.451,1,1648135274.917,0,1648135279.434,3.4660000801086426,slow,5.0,36.0,32
6112dba8e2eb90519a46e6cf,3732,1,money,23,1648135291.099,1,1648135291.734,0,1648135296.267,0.6349999904632568,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3733,1,money,24,1648135297.317,0,1648135297.35,0,1648135301.867,0.03299999237060547,slow,7.0,-1.0,32
6112dba8e2eb90519a46e6cf,3734,1,money,25,1648135307.134,1,1648135307.7,1,1648135310.717,0.5659999847412109,fast,3.0,39.0,32
6112dba8e2eb90519a46e6cf,3735,1,money,26,1648135320.017,1,1648135320.635,1,1648135323.667,0.6180000305175781,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3736,1,money,27,1648135324.718,1,1648135325.1,1,1648135329.616,0.3819999694824219,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3737,1,money,28,1648135330.65,1,1648135330.683,1,1648135335.217,0.03299999237060547,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3738,1,money,29,1648135336.267,1,1648135339.434,1,1648135342.467,3.1670000553131104,fast,4.0,-1.0,32
6112dba8e2eb90519a46e6cf,3739,1,money,30,1648135348.284,1,1648135348.917,1,1648135353.451,0.6330001354217529,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3740,1,money,31,1648135354.501,1,1648135356.467,1,1648135359.484,1.9660000801086426,fast,5.0,43.0,32
6112dba8e2eb90519a46e6cf,3741,1,money,32,1648135370.101,1,1648135372.934,1,1648135377.468,2.8329999446868896,slow,6.0,-1.0,32
6112dba8e2eb90519a46e6cf,3742,1,money,33,1648135387.284,1,1648135387.883,1,1648135392.401,0.5989999771118164,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3743,1,money,34,1648135393.451,1,1648135393.634,1,1648135396.667,0.1830000877380371,fast,5.0,42.0,32
6112dba8e2eb90519a46e6cf,3744,1,money,35,1648135406.75,1,1648135407.334,1,1648135410.351,0.5840001106262207,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3745,1,money,36,1648135411.384,1,1648135411.867,0,1648135416.384,0.4830000400543213,slow,50.0,-1.0,32
6112dba8e2eb90519a46e6cf,3746,1,money,37,1648135428.234,1,1648135428.717,1,1648135431.734,0.4830000400543213,fast,1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3747,1,money,38,1648135437.6,1,1648135438.117,0,1648135441.134,0.5170001983642578,fast,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3748,1,money,39,1648135442.184,0,1648135444.484,0,1648135449.0,2.299999952316284,slow,-1.0,-1.0,32
6112dba8e2eb90519a46e6cf,3749,1,money,40,1648135450.051,1,1648135454.284,0,1648135457.301,4.232999801635742,fast,-1.0,-1.0,32
