PID,id,Block,Type,Trial,Cue Time,Action,Action Time,Reward,Reward Time,RT,Spin Speed,Craving Rating,Mood Rating,pid_db,Q_left,Q_right,PE
61281debe85082cc937dd9ae,104,2,money,39,1647963672.385,0,1647963672.483,0,1647963677.0,0.0980000495910644,slow,-1.0,-1.0,1,0.26972303759699445,0.6638302479766214,-0.51799515896892
61281debe85082cc937dd9ae,105,2,money,40,1647963678.046,1,1647963678.13,0,1647963681.149,0.0840001106262207,fast,-1.0,-1.0,1,0.26972303759699445,0.3456602013220041,-0.6638302479766214
61281debe85082cc937dd9ae,106,2,money,41,1647963682.182,1,1647963682.253,1,1647963685.277,0.0710000991821289,fast,-1.0,-1.0,1,0.26972303759699445,0.6592815298286901,0.654339798677996
61281debe85082cc937dd9ae,107,2,money,42,1647963686.327,1,1647963686.437,0,1647963690.925,0.1100001335144043,slow,9.0,3.0,1,0.26972303759699445,0.3432916578041945,-0.6592815298286901
61281debe85082cc937dd9ae,108,2,money,43,1647963699.189,0,1647963699.356,0,1647963702.371,0.1670000553131103,fast,-1.0,-1.0,1,0.14044632609185206,0.3432916578041945,-0.26972303759699445
61281debe85082cc937dd9ae,109,2,money,44,1647963703.404,0,1647963703.639,0,1647963708.153,0.2349998950958252,slow,-1.0,-1.0,1,0.07313120409896587,0.3432916578041945,-0.14044632609185206
61281debe85082cc937dd9ae,110,2,money,45,1647963709.192,1,1647963709.402,1,1647963713.939,0.2100000381469726,slow,-1.0,-1.0,1,0.07313120409896587,0.6580482156919791,0.6567083421958055
61281debe85082cc937dd9ae,111,2,money,46,1647963714.989,1,1647963715.051,1,1647963718.066,0.062000036239624,fast,-1.0,-1.0,1,0.07313120409896587,0.8219437529901594,0.34195178430802087
61281debe85082cc937dd9ae,112,2,money,47,1647963719.116,1,1647963719.148,0,1647963722.165,0.0320000648498535,fast,9.0,-1.0,1,0.07313120409896587,0.42799080638450804,-0.8219437529901594
61281debe85082cc937dd9ae,113,2,money,48,1647963726.196,1,1647963726.43,1,1647963730.979,0.2339999675750732,slow,-1.0,-1.0,1,0.07313120409896587,0.7021515460830109,0.572009193615492
61281debe85082cc937dd9ae,114,2,money,49,1647963732.028,1,1647963732.147,1,1647963735.161,0.11899995803833,fast,2.0,38.0,1,0.07313120409896587,0.8449086090032765,0.2978484539169891
61281debe85082cc937dd9ae,115,2,money,50,1647963742.008,0,1647963742.615,1,1647963745.625,0.6070001125335693,fast,-1.0,-1.0,1,0.5173741245344425,0.8449086090032765,0.9268687959010341
